timestamp,distance,enhanced_altitude,heart_rate,temperature,unknown_107,unknown_135,unknown_136,unknown_137,unknown_138,unknown_143,unknown_144,activity_id,activity_date,meters_per_beat,position_lat,position_long,enhanced_speed,unknown_134,enhanced_respiration_rate,cycle_length16,cadence,fractional_cadence
2026-04-10 05:17:07+00:00,0.0,110.39999999999998,81,27,0,136,65,99,99,91,81,3,2026-04-10 07:17:00,,,,,,,,,
2026-04-10 05:17:08+00:00,0.0,110.39999999999998,77,27,0,135,66,99,99,91,77,3,2026-04-10 07:17:00,0.15974025974025974,472299154.0,31205064.0,0.205,,,,,
2026-04-10 05:17:09+00:00,0.0,110.0,75,27,0,130,68,99,99,91,75,3,2026-04-10 07:17:00,,472300222.0,31205274.0,0.0,100.0,,,,
2026-04-10 05:17:18+00:00,0.0,110.0,81,27,1,102,71,99,99,91,81,3,2026-04-10 07:17:00,1.645185185185185,472299854.0,31203739.0,2.221,100.0,18.31,,,
2026-04-10 05:17:19+00:00,2.6,110.0,81,27,1,97,70,99,99,91,81,3,2026-04-10 07:17:00,1.9281481481481482,472299773.0,31203456.0,2.603,,18.31,,,
2026-04-10 05:17:20+00:00,5.44,110.0,81,27,1,91,69,99,99,91,81,3,2026-04-10 07:17:00,2.1014814814814815,472299688.0,31203161.0,2.837,100.0,18.31,,,
2026-04-10 05:17:21+00:00,8.57,110.0,82,27,1,84,68,99,99,91,82,3,2026-04-10 07:17:00,2.2939024390243903,472299474.0,31202869.0,3.135,100.0,20.47,,,
2026-04-10 05:17:22+00:00,11.83,110.0,84,27,1,71,66,99,99,91,84,3,2026-04-10 07:17:00,2.3257142857142856,472299193.0,31202502.0,3.256,100.0,20.47,,,
2026-04-10 05:17:23+00:00,15.13,110.0,84,27,1,71,66,99,99,91,84,3,2026-04-10 07:17:00,2.3592857142857144,472298882.0,31202080.0,3.303,100.0,20.47,,,
2026-04-10 05:17:24+00:00,18.44,109.79999999999995,83,27,1,71,66,99,99,91,83,3,2026-04-10 07:17:00,2.387710843373494,472298637.0,31201658.0,3.303,100.0,20.47,,,
2026-04-10 05:17:25+00:00,21.76,109.79999999999995,82,27,1,71,66,99,99,91,82,3,2026-04-10 07:17:00,2.430731707317073,472298500.0,31201262.0,3.322,100.0,20.47,,,
2026-04-10 05:17:26+00:00,25.04,109.79999999999995,82,27,1,71,66,99,99,91,82,3,2026-04-10 07:17:00,2.4029268292682926,472298334.0,31200877.0,3.284,100.0,21.91,,,
2026-04-10 05:17:27+00:00,28.33,109.79999999999995,81,27,1,72,65,99,99,91,81,3,2026-04-10 07:17:00,2.4325925925925924,472298109.0,31200502.0,3.284,100.0,21.91,,,
2026-04-10 05:17:28+00:00,31.57,109.79999999999995,81,27,1,71,64,99,99,91,81,3,2026-04-10 07:17:00,2.3985185185185185,472297812.0,31200246.0,3.238,100.0,21.91,,,
2026-04-10 05:17:29+00:00,34.67,109.60000000000002,80,27,1,67,62,99,99,91,80,3,2026-04-10 07:17:00,2.3302500000000004,472297526.0,31199958.0,3.107,100.0,21.91,,,
2026-04-10 05:17:30+00:00,37.73,109.60000000000002,79,27,1,66,61,99,99,91,79,3,2026-04-10 07:17:00,2.3240506329113924,472297264.0,31199734.0,3.06,100.0,21.91,,,
2026-04-10 05:17:31+00:00,40.69,109.60000000000002,75,27,1,66,60,99,99,91,75,3,2026-04-10 07:17:00,2.3664,472297025.0,31199553.0,2.958,100.0,20.91,,,
2026-04-10 05:17:32+00:00,43.53,109.60000000000002,72,27,1,66,60,99,99,91,72,3,2026-04-10 07:17:00,2.3641666666666667,472296790.0,31199362.0,2.837,,20.91,,,
2026-04-10 05:17:33+00:00,46.22,109.60000000000002,72,27,1,66,60,99,99,91,72,3,2026-04-10 07:17:00,2.2475,472296578.0,31199174.0,2.697,,20.91,,,
2026-04-10 05:17:34+00:00,48.83,109.60000000000002,68,27,1,68,61,99,99,91,68,3,2026-04-10 07:17:00,2.296764705882353,472296371.0,31198953.0,2.603,100.0,20.91,,,
2026-04-10 05:17:35+00:00,51.24,109.60000000000002,66,27,1,68,61,99,99,91,66,3,2026-04-10 07:17:00,2.197272727272727,472296174.0,31198810.0,2.417,100.0,20.91,,,
2026-04-10 05:17:36+00:00,53.66,109.60000000000002,66,27,1,65,62,99,99,91,66,3,2026-04-10 07:17:00,2.197272727272727,472295970.0,31198660.0,2.417,,19.84,,,
2026-04-10 05:17:37+00:00,55.89,109.39999999999998,66,27,1,65,62,99,99,91,66,3,2026-04-10 07:17:00,2.0272727272727273,472295751.0,31198562.0,2.23,100.0,19.84,0.0,0.0,0.0
2026-04-10 05:17:38+00:00,57.86,109.39999999999998,66,27,1,59,63,99,99,91,66,3,2026-04-10 07:17:00,1.79,472295536.0,31198515.0,1.969,100.0,19.84,0.0,0.0,0.0
2026-04-10 05:17:39+00:00,59.77,109.39999999999998,67,27,1,59,63,99,99,91,67,3,2026-04-10 07:17:00,1.713134328358209,472295298.0,31198442.0,1.913,100.0,19.84,0.0,0.0,0.0
2026-04-10 05:17:40+00:00,62.0,109.39999999999998,68,27,1,59,63,99,99,91,68,3,2026-04-10 07:17:00,1.9676470588235295,472294996.0,31198334.0,2.23,100.0,19.84,,0.0,0.0
2026-04-10 05:17:41+00:00,64.82,109.39999999999998,69,27,1,54,64,99,99,91,69,3,2026-04-10 07:17:00,2.4504347826086956,472294654.0,31198295.0,2.818,100.0,19.84,0.0,0.0,0.0
2026-04-10 05:17:42+00:00,67.96,109.39999999999998,71,27,1,56,65,99,99,91,71,3,2026-04-10 07:17:00,2.6569014084507043,472294349.0,31198414.0,3.144,100.0,18.74,0.0,0.0,0.0
2026-04-10 05:17:43+00:00,71.14,109.39999999999998,73,27,1,56,65,99,99,91,73,3,2026-04-10 07:17:00,2.607123287671233,472294075.0,31198611.0,3.172,100.0,18.74,0.0,0.0,0.0
2026-04-10 05:17:44+00:00,74.37,109.60000000000002,75,27,1,56,65,99,99,91,75,3,2026-04-10 07:17:00,2.5904,472293871.0,31198926.0,3.238,100.0,18.74,0.0,0.0,0.0
2026-04-10 05:17:45+00:00,77.56,109.60000000000002,77,27,1,56,65,99,99,91,77,3,2026-04-10 07:17:00,2.479480519480519,472293698.0,31199303.0,3.182,100.0,18.74,0.0,9.0,0.0
2026-04-10 05:17:46+00:00,80.52,109.79999999999995,78,27,1,56,66,99,99,91,78,3,2026-04-10 07:17:00,2.2823076923076924,472293543.0,31199662.0,2.967,100.0,18.79,0.0,9.0,0.0
2026-04-10 05:17:47+00:00,83.44,109.79999999999995,79,27,1,56,66,99,99,91,79,3,2026-04-10 07:17:00,2.218481012658228,472293382.0,31199954.0,2.921,100.0,18.79,0.0,0.0,0.0
2026-04-10 05:17:48+00:00,86.58,109.79999999999995,78,27,1,51,67,99,99,91,78,3,2026-04-10 07:17:00,2.4115384615384614,472293279.0,31200361.0,3.135,100.0,18.79,0.0,0.0,0.0
2026-04-10 05:17:49+00:00,89.82,109.60000000000002,78,27,1,51,67,99,99,91,78,3,2026-04-10 07:17:00,2.4907692307692306,472293115.0,31200756.0,3.238,100.0,18.79,0.0,0.0,0.0
2026-04-10 05:17:50+00:00,93.1,109.60000000000002,77,27,1,51,67,99,99,91,77,3,2026-04-10 07:17:00,2.558961038961039,472292958.0,31201145.0,3.284,100.0,18.79,0.0,0.0,0.0
2026-04-10 05:17:51+00:00,96.44,109.60000000000002,76,27,1,51,67,99,99,91,76,3,2026-04-10 07:17:00,2.6368421052631574,472292809.0,31201515.0,3.34,100.0,18.79,0.0,0.0,0.0
2026-04-10 05:17:52+00:00,99.81,109.60000000000002,72,27,1,58,68,99,99,91,72,3,2026-04-10 07:17:00,2.8066666666666666,472292646.0,31201877.0,3.368,100.0,18.04,0.0,0.0,0.0
2026-04-10 05:17:53+00:00,103.15,109.60000000000002,70,26,1,58,68,99,99,91,70,3,2026-04-10 07:17:00,2.8628571428571425,472292481.0,31202256.0,3.34,100.0,18.04,0.0,0.0,0.0
2026-04-10 05:17:54+00:00,106.51,109.60000000000002,68,26,1,50,70,99,99,91,68,3,2026-04-10 07:17:00,2.9638235294117647,472292319.0,31202683.0,3.359,,18.04,0.0,0.0,0.0
2026-04-10 05:17:55+00:00,109.86,109.60000000000002,68,26,1,48,71,99,99,91,68,3,2026-04-10 07:17:00,2.9558823529411766,472292160.0,31203127.0,3.35,100.0,18.04,0.0,0.0,0.0
2026-04-10 05:17:56+00:00,113.21,109.60000000000002,68,26,1,48,71,99,99,91,68,3,2026-04-10 07:17:00,2.9558823529411766,472291965.0,31203564.0,3.35,100.0,17.14,0.0,0.0,0.0
2026-04-10 05:17:57+00:00,116.61,109.60000000000002,68,26,1,48,71,99,99,91,68,3,2026-04-10 07:17:00,3.005294117647059,472291777.0,31203978.0,3.406,100.0,17.14,0.0,0.0,0.0
2026-04-10 05:17:58+00:00,120.14,109.60000000000002,67,26,1,35,70,99,99,91,67,3,2026-04-10 07:17:00,3.158507462686567,472291617.0,31204437.0,3.527,100.0,17.14,35.9,0.0,0.0
2026-04-10 05:17:59+00:00,123.73,109.60000000000002,67,26,1,34,71,99,99,91,67,3,2026-04-10 07:17:00,3.216716417910448,472291473.0,31204899.0,3.592,100.0,17.14,0.0,0.0,0.0
2026-04-10 05:18:00+00:00,127.39,109.39999999999998,68,26,1,36,70,99,99,91,68,3,2026-04-10 07:17:00,3.2276470588235293,472291303.0,31205342.0,3.658,,17.14,35.9,0.0,0.0
2026-04-10 05:18:01+00:00,131.06,109.39999999999998,68,26,1,36,70,99,99,91,68,3,2026-04-10 07:17:00,3.2355882352941174,472291122.0,31205771.0,3.667,100.0,17.14,0.0,0.0,0.0
2026-04-10 05:18:02+00:00,134.92,109.39999999999998,70,26,1,34,69,99,99,91,70,3,2026-04-10 07:17:00,3.311142857142857,472290933.0,31206268.0,3.863,100.0,16.55,36.2,0.0,0.0
2026-04-10 05:18:03+00:00,139.69,109.20000000000005,71,26,1,31,68,99,99,91,71,3,2026-04-10 07:17:00,4.0292957746478875,472290736.0,31206848.0,4.768,100.0,16.55,0.0,0.0,0.0
2026-04-10 05:18:04+00:00,144.8,109.20000000000005,71,26,1,30,67,99,99,91,71,3,2026-04-10 07:17:00,4.320845070422536,472290489.0,31207473.0,5.113,100.0,16.55,0.0,0.0,0.0
2026-04-10 05:18:05+00:00,150.74,109.0,74,26,1,29,66,99,99,91,74,3,2026-04-10 07:17:00,4.811351351351352,472290211.0,31208144.0,5.934,100.0,16.55,0.0,4.0,0.0
2026-04-10 05:18:06+00:00,157.07,109.0,75,26,1,27,65,99,99,91,75,3,2026-04-10 07:17:00,5.0688,472289902.0,31208849.0,6.336,100.0,16.54,0.0,53.0,0.0
2026-04-10 05:18:07+00:00,163.64,108.79999999999995,77,26,1,25,64,99,99,91,77,3,2026-04-10 07:17:00,5.118701298701298,472289481.0,31209686.0,6.569,100.0,16.54,0.0,56.0,0.0
2026-04-10 05:18:08+00:00,170.21,108.79999999999995,79,26,1,25,64,99,99,91,79,3,2026-04-10 07:17:00,4.989113924050633,472289023.0,31210498.0,6.569,100.0,16.54,358.36,56.0,0.0
2026-04-10 05:18:09+00:00,176.47,108.60000000000002,80,26,1,25,65,99,99,91,80,3,2026-04-10 07:17:00,4.69575,472288542.0,31211208.0,6.261,100.0,16.54,36.2,56.0,0.0
2026-04-10 05:18:10+00:00,182.28,108.39999999999998,80,26,1,25,65,99,99,91,80,3,2026-04-10 07:17:00,4.353,472288046.0,31211826.0,5.804,100.0,16.54,0.0,56.0,0.0
2026-04-10 05:18:11+00:00,187.74,108.20000000000005,80,26,1,27,66,99,99,91,80,3,2026-04-10 07:17:00,4.101,472287562.0,31212446.0,5.468,100.0,16.93,0.0,0.0,0.0
2026-04-10 05:18:12+00:00,193.07,108.20000000000005,80,26,1,27,66,99,99,91,80,3,2026-04-10 07:17:00,3.996,472287102.0,31213026.0,5.328,,16.93,0.0,0.0,0.0
2026-04-10 05:18:13+00:00,198.18,108.0,80,26,1,27,66,99,99,91,80,3,2026-04-10 07:17:00,3.8347500000000005,472286603.0,31213517.0,5.113,100.0,16.93,0.0,0.0,0.0
2026-04-10 05:18:14+00:00,203.23,108.0,80,26,1,27,66,99,99,91,80,3,2026-04-10 07:17:00,3.786,472286125.0,31213976.0,5.048,100.0,16.93,358.36,0.0,0.0
2026-04-10 05:18:15+00:00,208.13,107.79999999999995,80,26,1,27,66,99,99,91,80,3,2026-04-10 07:17:00,3.67425,472285774.0,31214455.0,4.899,100.0,16.93,43.15,0.0,0.0
2026-04-10 05:18:16+00:00,212.25,107.79999999999995,80,26,1,37,65,99,99,91,80,3,2026-04-10 07:17:00,3.08625,472285399.0,31214876.0,4.115,100.0,16.93,0.0,0.0,0.0
2026-04-10 05:18:17+00:00,215.91,107.79999999999995,79,26,1,40,66,99,99,91,79,3,2026-04-10 07:17:00,2.7850632911392403,472285048.0,31214899.0,3.667,100.0,16.8,44.0,0.0,0.0
2026-04-10 05:18:18+00:00,219.25,107.79999999999995,77,26,1,40,66,99,99,91,77,3,2026-04-10 07:17:00,2.6025974025974024,472284717.0,31214666.0,3.34,100.0,16.8,0.0,0.0,0.0
2026-04-10 05:18:19+00:00,222.92,107.60000000000002,76,26,1,40,66,99,99,91,76,3,2026-04-10 07:17:00,2.8949999999999996,472284479.0,31214368.0,3.667,100.0,16.8,0.0,0.0,0.0
2026-04-10 05:18:20+00:00,226.45,107.79999999999995,72,26,1,48,65,99,99,91,72,3,2026-04-10 07:17:00,2.939166666666667,472284253.0,31214046.0,3.527,100.0,16.8,0.0,0.0,0.0
2026-04-10 05:18:21+00:00,229.95,107.79999999999995,72,26,1,48,65,99,99,91,72,3,2026-04-10 07:17:00,2.9158333333333335,472283975.0,31213704.0,3.499,100.0,16.8,0.0,0.0,0.0
2026-04-10 05:18:22+00:00,233.41,107.79999999999995,76,26,1,48,65,99,99,91,76,3,2026-04-10 07:17:00,2.7331578947368422,472283684.0,31213379.0,3.462,100.0,17.1,0.0,0.0,0.0
2026-04-10 05:18:23+00:00,236.88,108.0,78,26,1,48,65,99,99,91,78,3,2026-04-10 07:17:00,2.67,472283395.0,31213028.0,3.471,100.0,17.1,0.0,32.0,0.0
2026-04-10 05:18:24+00:00,240.32,108.20000000000005,80,26,1,48,65,99,99,91,80,3,2026-04-10 07:17:00,2.58225,472283122.0,31212679.0,3.443,100.0,17.1,0.0,34.0,0.0
2026-04-10 05:18:25+00:00,243.88,108.39999999999998,82,26,1,48,65,99,99,91,82,3,2026-04-10 07:17:00,2.6012195121951223,472282863.0,31212297.0,3.555,100.0,17.1,0.0,34.0,0.0
2026-04-10 05:18:26+00:00,247.49,108.39999999999998,83,26,1,54,66,99,99,91,83,3,2026-04-10 07:17:00,2.610361445783133,472282607.0,31211936.0,3.611,100.0,16.91,0.0,38.0,0.0
2026-04-10 05:18:27+00:00,251.3,108.60000000000002,84,26,1,54,66,99,99,91,84,3,2026-04-10 07:17:00,2.7257142857142855,472282312.0,31211532.0,3.816,,16.91,0.0,41.0,0.0
2026-04-10 05:18:28+00:00,255.14,108.79999999999995,84,26,1,54,66,99,99,91,84,3,2026-04-10 07:17:00,2.7392857142857143,472282033.0,31211142.0,3.835,100.0,16.91,0.0,41.0,0.0
2026-04-10 05:18:29+00:00,259.09,108.79999999999995,84,26,1,55,67,99,99,91,84,3,2026-04-10 07:17:00,2.8192857142857144,472281722.0,31210758.0,3.947,,16.91,0.0,41.0,0.0
2026-04-10 05:18:30+00:00,263.07,108.79999999999995,84,26,1,55,67,99,99,91,84,3,2026-04-10 07:17:00,2.8457142857142856,472281404.0,31210394.0,3.984,100.0,16.91,0.0,44.0,0.0
2026-04-10 05:18:31+00:00,267.06,109.0,84,26,1,55,68,99,99,91,84,3,2026-04-10 07:17:00,2.852857142857143,472281111.0,31209996.0,3.994,100.0,16.79,0.0,45.0,0.0
